,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
305,,House,Apartment,450000,Yes,4,170,0,1,None,1,None,None,None,2,None,To renovate
306,,House,Apartment,529000,Yes,2,260,0,,None,,None,None,None,,None,To be done up
307,,House,Apartment,280000,Yes,,meters,0,0,None,1,None,None,None,2,None,Good
308,Grand Liège,House,Apartment,158000,Yes,3,110,0,0,None,,None,None,None,2,None,To be done up
309,,House,Apartment,249000,Yes,4,85,0,,None,,None,None,None,2,None,Good
310,,House,Apartment,255000,Yes,6,84,0,0,None,1,None,None,None,2,None,
311,,House,Apartment,300000,Yes,1,,0,0,None,,None,None,None,2,None,Good
312,,House,Apartment,315000,Yes,3,115,1,0,None,1,None,None,None,2,None,Just renovated
313,,House,Apartment,410000,Yes,4,,0,0,None,,None,None,None,4,None,As new
314,,House,Apartment,525000,Yes,4,285,0,,None,,None,None,None,2,None,To renovate
315,,House,Apartment,545000,Yes,5,270,0,0,None,,None,None,None,2,None,
316,,House,Apartment,595000,Yes,5,200,1,0,None,,None,None,None,,None,
317,zeelaan,House,Apartment,699000,Yes,7,250,0,0,None,,None,None,None,3,None,To be done up
318,,House,Apartment,975000,Yes,13,320,1,1,None,,None,None,None,2,None,As new
319,,House,Apartment,1960000,Yes,,,0,,None,1,None,None,None,2,None,Good
320,,House,Apartment,790000,Yes,,meters,0,0,None,,None,None,None,2,None,
321,Seraing et environ,House,Apartment,160000,Yes,4,176,0,0,None,,None,None,None,3,None,Good
322,,House,Apartment,199000,Yes,3,,0,0,None,,None,None,None,3,None,
323,Charleroi périmètre,House,Apartment,199000,Yes,2,300,0,0,None,,None,None,None,2,None,To be done up
324,,House,Apartment,210000,Yes,4,138,0,0,None,,None,None,None,,None,To be done up
325,Grand Liège,House,Apartment,220000,Yes,3,170,0,0,None,,None,None,None,3,None,To be done up
326,Grand Liège,House,Apartment,220000,Yes,3,170,0,0,None,,None,None,None,3,None,To be done up
327,Oost- Vlaanderen,House,Apartment,279000,Yes,3,140,1,,None,1,None,None,None,3,None,As new
328,,House,Apartment,280000,Yes,5,181,0,0,None,,None,None,None,2,None,
329,,House,Apartment,349000,Yes,1,138,0,0,None,,None,None,None,,None,As new
330,,House,Apartment,365000,Yes,3,180,1,0,None,,None,None,None,2,None,
331,,House,Apartment,460000,Yes,5,245,0,0,None,,None,None,None,2,None,To be done up
332,,House,Apartment,495000,Yes,3,,1,0,None,,None,None,None,4,None,Good
333,,House,Apartment,550000,Yes,2,519,0,,None,,None,None,None,2,None,To renovate
334,,House,Apartment,1095000,Yes,5,240,1,0,None,,None,None,None,2,None,As new
335,,House,Apartment,1950000,Yes,5,515,1,,None,,None,None,None,3,None,As new
336,,House,Apartment,1950000,Yes,5,515,1,,None,,None,None,None,3,None,As new
337,,House,Apartment,150000,Yes,4,175,0,0,None,,None,None,None,2,None,To renovate
338,,House,Apartment,175000,Yes,,,0,0,None,,None,None,None,,None,
339,,House,Apartment,175000,Yes,2,110,1,,None,,None,None,None,2,None,To be done up
340,,House,Apartment,180000,Yes,2,,1,0,None,,None,None,None,,None,Good
341,,House,Apartment,235000,Yes,5,387,1,0,None,,None,None,None,4,None,
342,,House,Apartment,349000,Yes,7,405,1,,None,,None,None,None,3,None,Good
343,,House,Apartment,610000,Yes,9,,0,0,None,,None,None,None,4,None,To be done up
344,,House,Apartment,985000,Yes,6,304,1,,None,1,None,None,None,2,None,Good
345,,House,Apartment,1095000,Yes,5,240,1,0,None,,None,None,None,2,None,Good
346,,House,Apartment,375000,Yes,4,533,1,0,None,,None,None,None,2,None,
347,,House,Apartment,1595000,Yes,,meters,0,0,None,1,None,None,None,2,None,
348,Grand Liège,House,Apartment,490000,Yes,8,501,0,0,None,1,None,None,None,3,None,
349,,House,Apartment,110000,Yes,1,60,0,,None,,None,None,None,2,None,
350,,House,Apartment,225000,Yes,1,250,0,0,None,,None,None,None,,None,
351,,House,Apartment,260000,Yes,5,195,0,0,None,,None,None,None,3,None,To be done up
352,,House,Apartment,275000,Yes,,,0,0,None,,None,None,None,,None,Good
353,,House,Apartment,275000,Yes,3,83,0,,None,,None,None,None,2,None,As new
354,,House,Apartment,300000,Yes,6,300,0,0,None,,None,None,None,2,None,To renovate
355,,House,Apartment,395000,Yes,3,,0,,None,,None,None,None,2,None,Good
356,,House,Apartment,480000,Yes,4,333,0,0,None,,None,None,None,2,None,Good
357,,House,Apartment,480000,Yes,4,,0,0,None,,None,None,None,4,None,
358,,House,Apartment,1430000,Yes,9,545,0,1,None,,None,None,None,2,None,To be done up
359,,House,Apartment,2800000,Yes,36,1875,1,0,None,1,None,None,None,3,None,Good
360,,House,Apartment,1225000,Yes,14,625,1,0,None,,None,None,None,4,None,Good
361,,House,Apartment,845000,Yes,11,400,0,0,None,,None,None,None,2,None,Just renovated
362,,House,Apartment,650000,Yes,4,255,0,0,None,,None,None,None,,None,
363,,House,Apartment,209000,Yes,2,85,0,,None,1,None,None,None,,None,As new
364,,House,Apartment,795000,Yes,,meters,0,,None,,None,None,None,,None,As new
365,,House,Apartment,850000,Yes,3,356,0,,None,1,None,None,None,2,None,
366,,House,Apartment,305500,Yes,2,100,0,,None,,None,None,None,4,None,
367,,House,Apartment,245000,Yes,2,222,0,0,None,1,None,None,None,2,None,
368,Oost- Vlaanderen,House,Apartment,269900,Yes,3,303,0,,None,1,None,None,None,2,None,To renovate
369,,House,Apartment,295000,Yes,9,376,0,0,None,1,None,None,None,2,None,
370,,House,Apartment,365000,Yes,5,665,0,0,None,,None,None,None,2,None,Good
371,,House,Apartment,585000,Yes,4,,0,0,None,,None,None,None,2,None,Good
372,,House,Apartment,599000,Yes,4,210,0,0,None,1,None,None,None,2,None,To be done up
373,,House,Apartment,635000,Yes,5,282,0,0,None,,None,None,None,2,None,To renovate
374,,House,Apartment,990000,Yes,,,0,,None,,None,None,None,2,None,
375,,House,Apartment,1350000,Yes,32,,1,1,None,1,None,None,None,3,None,Good
376,,House,Apartment,1050000,Yes,,meters,0,0,None,1,None,None,None,,None,
377,,House,Apartment,185000,Yes,2,209,0,0,None,,None,None,None,3,None,To restore
378,,House,Apartment,185000,Yes,2,209,0,0,None,,None,None,None,3,None,To restore
379,,House,Apartment,185000,Yes,6,188,0,1,None,,None,None,None,2,None,To be done up
380,Herstal et environ,House,Apartment,190000,Yes,3,167,0,0,None,,None,None,None,3,None,Good
381,,House,Apartment,250000,Yes,5,174,0,,None,,None,None,None,2,None,Good
382,,House,Apartment,260000,Yes,3,,0,,None,1,None,None,None,2,None,Good
383,Luxembourg,House,Apartment,290000,Yes,6,180,1,0,None,,None,None,None,2,None,Good
384,,House,Apartment,450000,Yes,,meters,0,0,None,,None,None,None,,None,
385,,House,Apartment,499000,Yes,4,180,0,0,None,,None,None,None,2,None,To be done up
386,,House,Apartment,675000,Yes,5,307,1,0,None,,None,None,None,2,None,As new
387,,House,Apartment,695000,Yes,2,140,0,,None,,None,None,None,3,None,As new
388,,House,Apartment,239000,Yes,2,207,0,0,None,,None,None,None,2,None,To be done up
389,,House,Apartment,249000,Yes,7,,0,0,None,1,None,None,None,2,None,
390,,House,Apartment,649000,Yes,,meters,0,,None,,None,None,None,,None,
391,,House,Apartment,695000,Yes,10,,1,0,None,,None,None,None,3,None,Good
392,,House,Apartment,290000,Yes,8,,0,0,None,1,None,None,None,2,None,Good
393,,House,Apartment,340000,Yes,5,,0,0,None,,None,None,None,2,None,
394,,House,Apartment,369000,Yes,3,175,0,0,None,1,None,None,None,2,None,Good
395,,House,Apartment,395000,Yes,,,0,,None,,None,None,None,,None,
396,,House,Apartment,1190000,Yes,,meters,0,0,None,1,None,None,None,3,None,Just renovated
397,,House,Apartment,1350000,Yes,32,,1,1,None,1,None,None,None,3,None,Good
398,,House,Apartment,2100000,Yes,4,,0,,None,1,None,None,None,2,None,As new
399,,House,Apartment,Starting price : 550000,Yes,7,,1,,None,1,None,None,None,,None,
400,,House,Apartment,540000,Yes,,,0,,None,,None,None,None,2,None,Good
401,,House,Apartment,695000,Yes,4,,0,,None,,None,None,None,,None,As new
402,,House,Apartment,950000,Yes,7,250,0,0,None,,None,None,None,2,None,Good
403,,House,Apartment,299000,Yes,3,240,0,0,None,1,None,None,None,3,None,
404,,House,Apartment,299000,Yes,3,240,0,0,None,1,None,None,None,3,None,
405,,House,Apartment,300000,Yes,3,200,1,0,None,,None,None,None,2,None,
406,,House,Apartment,790000,Yes,5,260,1,0,None,,None,None,None,2,None,
407,,House,Apartment,145000,Yes,5,230,1,0,None,,None,None,None,3,None,
408,,House,Apartment,209000,Yes,4,,0,0,None,,None,None,None,,None,To renovate
409,,House,Apartment,379000,Yes,10,361,0,0,None,,None,None,None,3,None,To be done up
410,,House,Apartment,385000,Yes,7,,0,0,None,1,None,None,None,3,None,Good
411,,House,Apartment,527500,Yes,9,,0,1,None,,None,None,None,3,None,As new
412,,House,Apartment,595000,Yes,3,,0,0,None,,None,None,None,1,None,
413,,House,Apartment,700000,Yes,7,263,0,0,None,,None,None,None,2,None,
414,,House,Apartment,795000,Yes,3,496,0,,None,,None,None,None,2,None,Good
415,,House,Apartment,3950000,Yes,,meters,0,,None,1,None,None,None,4,None,As new
416,,House,Apartment,1060000,Yes,,,0,,None,,None,None,None,,None,
417,,House,Apartment,Starting price : 255000,Yes,2,,1,,None,1,None,None,None,2,None,Good
418,,House,Apartment,650000,Yes,4,270,0,0,None,,None,None,None,2,None,To be done up
419,,House,Apartment,725000,Yes,3,200,1,0,None,,None,None,None,2,None,
420,,House,Apartment,975000,Yes,10,,1,,None,,None,None,None,3,None,As new
421,,House,Apartment,1150000,Yes,8,323,1,,None,,None,None,None,3,None,Good
422,,House,Apartment,1190000,Yes,11,500,0,,None,1,None,None,None,3,None,As new
423,,House,Apartment,1250000,Yes,10,,1,,None,,None,None,None,3,None,As new
424,,House,Apartment,90000,Yes,1,,0,0,None,,None,None,None,,None,
425,,House,Apartment,295000,Yes,25,1150,0,0,None,,None,None,None,,None,
426,,House,Apartment,379000,Yes,3,393,0,,None,1,None,None,None,,None,As new
427,,House,Apartment,385000,Yes,6,450,1,,None,,None,None,None,2,None,As new
428,,House,Apartment,399999,Yes,6,450,1,1,None,,None,None,None,2,None,As new
429,,House,Apartment,495000,Yes,4,160,0,0,None,,None,None,None,2,None,Good
430,,House,Apartment,600000,Yes,,,0,,None,,None,None,None,2,None,Good
431,,House,Apartment,680000,Yes,1,,0,0,None,,None,None,None,,None,
432,,House,Apartment,259000,Yes,4,79,1,0,None,,None,None,None,2,None,Good
433,Evere City,House,Apartment,2310000,Yes,15,,0,0,None,,None,None,None,3,None,
434,,House,Apartment,Starting price : 80000,Yes,6,,0,,None,,None,None,None,2,None,To renovate
435,,House,Apartment,80000,Yes,,,0,,None,,None,None,None,2,None,To renovate
436,Charleroi,House,Apartment,149000,Yes,5,450,0,0,None,,None,None,None,3,None,To restore
437,,House,Apartment,Starting price : 210000,Yes,1,,0,,None,,None,None,None,,None,
438,Oost- Vlaanderen,House,Apartment,319000,Yes,4,212,0,,None,1,None,None,None,2,None,
439,,House,Apartment,525000,Yes,5,,0,,None,,None,None,None,2,None,As new
440,,House,Apartment,1060000,Yes,11,,1,,None,,None,None,None,2,None,To be done up
441,,House,Apartment,1200000,Yes,4,245,0,0,None,,None,None,None,2,None,Good
442,,House,Apartment,199000,Yes,5,,0,0,None,,None,None,None,3,None,To be done up
443,,House,Apartment,275000,Yes,,meters,1,0,None,,None,None,None,2,None,
444,,House,Apartment,280000,Yes,5,,0,0,None,,None,None,None,3,None,Good
445,,House,Apartment,Starting price : 300000,Yes,4,,1,,None,,None,None,None,,None,
446,,House,Apartment,595000,Yes,6,560,1,0,None,,None,None,None,2,None,As new
447,,House,Apartment,700000,Yes,,,0,,None,,None,None,None,2,None,Good
448,,House,Apartment,249000,Yes,4,,1,0,None,1,None,None,None,2,None,Good
449,,House,Apartment,230000,Yes,,,0,0,None,,None,None,None,3,None,Good
450,,,,None,,,,0,,None,,None,None,None,,None,
451,Groot Brussel,House,Apartment,1100000,Yes,2,,0,,None,1,None,None,None,2,None,Good
452,,House,Apartment,1150000,Yes,,meters,1,0,None,,None,None,None,2,None,
453,,House,Apartment,975000,Yes,,,0,0,None,,None,None,None,,None,
454,,House,Apartment,160000,Yes,3,180,0,0,None,,None,None,None,2,None,
455,,House,Apartment,260000,Yes,8,332,0,,None,1,None,None,None,2,None,To be done up
456,,House,Apartment,Starting price : 330000,Yes,4,,0,,None,,None,None,None,,None,
457,,House,Apartment,330000,Yes,4,204,0,,None,1,None,None,None,,None,As new
458,,House,Apartment,380000,Yes,3,,0,0,None,,None,None,None,,None,
459,,House,Apartment,380000,Yes,3,,0,0,None,,None,None,None,,None,
460,,House,Apartment,595000,Yes,2,,0,,None,,None,None,None,,None,To renovate
461,,House,Apartment,639000,Yes,,,0,0,None,,None,None,None,2,None,
462,,House,Apartment,895000,Yes,,,0,,None,,None,None,None,,None,
463,,House,Apartment,1295000,Yes,2,,1,,None,,None,None,None,,None,
464,,House,Apartment,150000,Yes,5,300,0,,None,,None,None,None,3,None,
465,,House,Apartment,200000,Yes,3,,1,,None,,None,None,None,2,None,Good
466,,House,Apartment,375000,Yes,6,344,0,0,None,1,None,None,None,4,None,
467,,House,Apartment,425000,Yes,,,0,0,None,,None,None,None,,None,Good
468,,House,Apartment,595000,Yes,4,,0,0,None,,None,None,None,2,None,Just renovated
469,,House,Apartment,1450000,Yes,5,750,0,0,None,,None,None,None,2,None,
470,,House,Apartment,1950000,Yes,7,578,0,0,None,,None,None,None,2,None,Good
471,,House,Apartment,15000000,Yes,100,8800,0,,None,,None,None,None,4,None,Just renovated
472,,House,Apartment,Starting price : 250000,Yes,6,,0,,None,,None,None,None,,None,
473,,House,Apartment,259000,Yes,,meters,0,,None,,None,None,None,,None,As new
474,,House,Apartment,395000,Yes,4,225,1,0,None,,None,None,None,2,None,
475,,House,Apartment,499000,Yes,2,160,0,,None,1,None,None,None,,None,
476,,House,Apartment,1395000,Yes,,meters,0,0,None,,None,None,None,,None,
477,,House,Apartment,495000,Yes,,,1,0,None,,None,None,None,2,None,
478,,House,Apartment,195000,Yes,3,101,0,0,None,,None,None,None,2,None,
479,,House,Apartment,Starting price : 625000,Yes,4,,1,,None,,None,None,None,,None,
480,,House,Apartment,205000,Yes,,meters,0,0,None,,None,None,None,4,None,
481,,House,Apartment,299000,Yes,5,,0,0,None,,None,None,None,,None,
482,,House,Apartment,595000,Yes,5,,0,,None,,None,None,None,2,None,As new
483,,House,Apartment,Starting price : 950000,Yes,2,,0,,None,,None,None,None,2,None,
484,,House,Apartment,990000,Yes,12,,0,0,None,,None,None,None,2,None,
485,,House,Apartment,990000,Yes,12,,0,0,None,,None,None,None,2,None,
486,,House,Apartment,1699000,Yes,,meters,1,0,None,1,None,None,None,3,None,Good
487,,House,Apartment,2700000,Yes,,meters,1,0,None,,None,None,None,2,None,
488,,House,Apartment,125000,Yes,3,143,0,0,None,,None,None,None,2,None,Good
489,,House,Apartment,Starting price : 390000,Yes,6,,0,,None,,None,None,None,,None,
490,,House,Apartment,725000,Yes,10,604,0,,None,,None,None,None,4,None,To restore
491,,House,Apartment,Starting price : 60000,Yes,4,,0,,None,,None,None,None,,None,
492,,House,Apartment,176900,Yes,,,0,0,None,,None,None,None,,None,Just renovated
493,,House,Apartment,400000,Yes,,,0,,None,,None,None,None,4,None,
494,,House,Apartment,1600000,Yes,30,2600,1,1,None,1,None,None,None,4,None,
495,,House,Apartment,148500,Yes,1,,0,0,None,,None,None,None,,None,
496,,House,Apartment,Starting price : 160000,Yes,4,,0,,None,,None,None,None,,None,
497,,House,Apartment,Starting price : 235000,Yes,5,,0,,None,,None,None,None,,None,
498,,House,Apartment,2500000,Yes,1,,0,0,None,,None,None,None,,None,Just renovated
499,,House,Apartment,Starting price : 645000,Yes,1,,0,,None,,None,None,None,,None,
500,,House,Apartment,1100000,Yes,9,2000,1,,None,1,None,None,None,3,None,Good
501,,House,Apartment,295000,Yes,,meters,0,,None,,None,None,None,4,None,
502,,House,Apartment,475000,Yes,4,,1,0,None,1,None,None,None,2,None,
503,,House,Apartment,790000,Yes,,,0,0,None,,None,None,None,4,None,
504,,House,Apartment,220000,Yes,3,,0,0,None,,None,None,None,2,None,Good
505,,House,Apartment,295000,Yes,10,400,0,,None,,None,None,None,2,None,Good
506,,House,Apartment,259500,Yes,2,,0,,None,,None,None,None,3,None,As new
507,,House,Apartment,1295000,Yes,,meters,1,0,None,,None,None,None,2,None,
508,,House,Apartment,1250000,Yes,8,,0,,None,,None,None,None,2,None,
509,,House,Apartment,1550000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
510,,House,Apartment,2200000,Yes,,meters,1,0,None,,None,None,None,2,None,
511,,House,Apartment,485000,Yes,4,300,1,0,None,1,None,None,None,2,None,As new
512,,House,Apartment,195000,Yes,,meters,0,,None,,None,None,None,,None,As new
513,,House,Apartment,400000,Yes,6,,0,0,None,,None,None,None,2,None,
514,,House,Apartment,419000,Yes,,,0,,None,,None,None,None,2,None,
515,,House,Apartment,595000,Yes,,,0,,None,,None,None,None,,None,
516,,House,Apartment,370000,Yes,,,0,,None,,None,None,None,4,None,To be done up
517,,House,Apartment,2140000,Yes,,,0,,None,,None,None,None,3,None,
518,,House,Apartment,185000,Yes,,,0,,None,,None,None,None,2,None,Good
519,,House,Apartment,265000,Yes,,,0,,None,,None,None,None,,None,
520,,House,Apartment,600000,Yes,,,0,,None,,None,None,None,,None,To renovate
521,,House,Apartment,449000,Yes,5,270,1,0,None,1,None,None,None,2,None,Good
522,,House,Apartment,489000,Yes,4,170,1,0,None,,None,None,None,2,None,Good
523,,House,Apartment,595000,Yes,6,300,1,0,None,,None,None,None,3,None,Good
524,,House,Apartment,645000,Yes,5,275,0,0,None,,None,None,None,2,None,As new
525,,House,Apartment,685000,Yes,5,320,0,0,None,1,None,None,None,2,None,Good
526,,House,Apartment,845000,Yes,4,358,1,0,None,1,None,None,None,2,None,To be done up
527,,House,Apartment,569000,Yes,4,400,0,1,None,,None,None,None,3,None,Good
528,,House,Apartment,265000,Yes,4,180,0,0,None,,None,None,None,2,None,To be done up
529,,House,Apartment,337000,Yes,3,144,1,0,None,,None,None,None,2,None,Good
530,,House,Apartment,598000,Yes,5,390,1,,None,,None,None,None,3,None,Good
531,,House,Apartment,460000,Yes,5,225,0,0,None,,None,None,None,2,None,Good
532,,House,Apartment,1350000,Yes,6,450,1,0,None,1,None,None,None,2,None,To be done up
533,,House,Apartment,219000,Yes,3,277,0,0,None,,None,None,None,2,None,To renovate
534,,House,Apartment,385000,Yes,4,154,0,0,None,,None,None,None,3,None,To be done up
535,,House,Apartment,209000,Yes,3,160,0,0,None,,None,None,None,2,None,To renovate
536,,House,Apartment,945000,Yes,5,330,0,0,None,,None,None,None,2,None,To be done up
537,,House,Apartment,800000,Yes,9,429,0,0,None,,None,None,None,2,None,To be done up
538,,House,Apartment,3750000,Yes,,meters,1,1,None,1,None,None,None,2,None,Just renovated
539,Barbou,House,Apartment,250000,Yes,,,1,0,None,,None,None,None,2,None,To renovate
540,,House,Apartment,449000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
541,,House,Apartment,449000,Yes,3,205,0,0,None,,None,None,None,2,None,To be done up
542,,House,Apartment,530000,Yes,3,164,0,0,None,,None,None,None,2,None,Good
543,,House,Apartment,649000,Yes,9,214,0,1,None,,None,None,None,2,None,To be done up
544,,House,Apartment,695000,Yes,4,201,0,0,None,,None,None,None,2,None,Just renovated
545,,House,Apartment,679000,Yes,,meters,1,0,None,,None,None,None,3,None,Good
546,Rue Royale,House,Apartment,725000,Yes,4,300,1,0,None,,None,None,None,2,None,Good
547,,House,Apartment,339000,Yes,3,260,0,0,None,,None,None,None,3,None,Good
548,,House,Apartment,310000,Yes,4,255,1,0,None,,None,None,None,4,None,To be done up
549,,House,Apartment,425000,Yes,4,285,1,0,None,,None,None,None,2,None,Good
550,,House,Apartment,435000,Yes,3,170,1,0,None,,None,None,None,2,None,
551,,House,Apartment,475000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
552,,House,Apartment,591000,Yes,4,298,0,0,None,,None,None,None,3,None,Good
553,,House,Apartment,699000,Yes,,meters,0,,None,,None,None,None,,None,To be done up
554,,House,Apartment,719000,Yes,2,419,1,0,None,,None,None,None,2,None,Good
555,,House,Apartment,799000,Yes,5,,1,0,None,1,None,None,None,2,None,Good
556,,House,Apartment,424000,Yes,5,255,0,0,None,,None,None,None,3,None,Good
557,,House,Apartment,395000,Yes,4,209,0,0,None,,None,None,None,,None,To be done up
558,,House,Apartment,449000,Yes,4,187,0,0,None,,None,None,None,2,None,To be done up
559,,House,Apartment,729000,Yes,4,250,1,0,None,,None,None,None,,None,As new
560,,House,Apartment,419000,Yes,3,255,0,0,None,,None,None,None,2,None,
561,,House,Apartment,195000,Yes,3,190,0,0,None,,None,None,None,2,None,To restore
562,,House,Apartment,325000,Yes,4,216,0,0,None,,None,None,None,2,None,To be done up
563,,House,Apartment,375000,Yes,6,609,0,0,None,1,None,None,None,2,None,To renovate
564,,House,Apartment,385000,Yes,3,225,0,0,None,,None,None,None,2,None,To be done up
565,,House,Apartment,399000,Yes,,meters,0,0,None,,None,None,None,2,None,As new
566,Bouillon,House,Apartment,549000,Yes,9,466,0,,None,1,None,None,None,2,None,Good
567,,House,Apartment,649000,Yes,7,190,0,0,None,,None,None,None,2,None,Just renovated
568,,House,Apartment,950000,Yes,8,320,1,0,None,1,None,None,None,2,None,Good
569,,House,Apartment,749000,Yes,7,290,0,0,None,,None,None,None,,None,Good
570,,House,Apartment,139900,Yes,3,250,1,0,None,,None,None,None,2,None,Good
571,,House,Apartment,299900,Yes,8,480,1,0,None,,None,None,None,2,None,Just renovated
572,,House,Apartment,475000,Yes,4,311,1,0,None,,None,None,None,4,None,Good
573,,House,Apartment,525000,Yes,8,220,1,0,None,,None,None,None,3,None,Good
574,,House,Apartment,599000,Yes,6,280,1,0,None,,None,None,None,2,None,To be done up
575,,House,Apartment,695000,Yes,3,310,1,0,None,1,None,None,None,4,None,Good
576,,House,Apartment,775000,Yes,4,288,0,0,None,,None,None,None,3,None,Good
577,Centrum,House,Apartment,800000,Yes,4,227,0,0,None,1,None,None,None,2,None,Good
578,,House,Apartment,1195000,Yes,9,,0,0,None,,None,None,None,2,None,To be done up
579,Bruxelles (19 communes),House,Apartment,1290000,Yes,8,480,1,0,None,,None,None,None,2,None,To be done up
580,,House,Apartment,299000,Yes,6,192,1,0,None,1,None,None,None,4,None,To renovate
581,Guillemins,House,Apartment,695000,Yes,,meters,1,0,None,,None,None,None,2,None,As new
582,,House,Apartment,520000,Yes,6,260,0,0,None,,None,None,None,2,None,Good
583,,House,Apartment,775000,Yes,9,,1,0,None,1,None,None,None,3,None,As new
584,,House,Apartment,1075000,Yes,7,305,0,0,None,,None,None,None,2,None,Just renovated
585,,House,Apartment,149999,Yes,6,203,0,0,None,,None,None,None,2,None,To renovate
586,,House,Apartment,169999,Yes,3,162,1,0,None,,None,None,None,2,None,To be done up
587,Verviers,House,Apartment,235000,Yes,6,160,0,0,None,,None,None,None,2,None,Good
588,,House,Apartment,239000,Yes,4,140,1,0,None,,None,None,None,3,None,As new
589,,House,Apartment,249999,Yes,3,212,1,0,None,1,None,None,None,4,None,As new
590,,House,Apartment,345000,Yes,4,,0,0,None,,None,None,None,2,None,To be done up
591,,House,Apartment,475000,Yes,,meters,1,0,None,,None,None,None,4,None,Good
592,,House,Apartment,539000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
593,,House,Apartment,590000,Yes,5,279,0,0,None,,None,None,None,2,None,
594,,House,Apartment,595000,Yes,5,270,0,0,None,1,None,None,None,2,None,To be done up
595,,House,Apartment,650000,Yes,4,400,0,0,None,,None,None,None,2,None,Just renovated
596,,House,Apartment,875000,Yes,3,,0,0,None,,None,None,None,4,None,Good
597,,House,Apartment,1195000,Yes,6,342,1,0,None,1,None,None,None,4,None,Good
598,,House,Apartment,1525000,Yes,8,410,0,,None,,None,None,None,2,None,As new
599,Laeken,House,Apartment,385000,Yes,2,290,0,,None,,None,None,None,2,None,To renovate
600,,House,Apartment,878900,Yes,7,330,1,0,None,,None,None,None,,None,Good
601,,House,Apartment,1099000,Yes,6,364,0,0,None,1,None,None,None,2,None,To renovate
602,,House,Apartment,230000,Yes,7,223,1,,None,,None,None,None,2,None,Good
603,,House,Apartment,975000,Yes,5,300,1,0,None,,None,None,None,2,None,
604,Jupille,House,Apartment,150000,Yes,3,172,0,,None,,None,None,None,2,None,
605,,House,Apartment,169000,Yes,4,172,0,,None,,None,None,None,2,None,Good
606,Amay,House,Apartment,225000,Yes,2,129,0,,None,,None,None,None,2,None,Good
607,,House,Apartment,285000,Yes,2,228,0,0,None,,None,None,None,2,None,
608,Liege,House,Apartment,365000,Yes,4,226,0,,None,,None,None,None,2,None,To be done up
609,,House,Apartment,384000,Yes,,meters,0,0,None,,None,None,None,2,None,
610,,House,Apartment,385000,Yes,3,,0,0,None,,None,None,None,2,None,Good
611,,House,Apartment,395000,Yes,4,200,1,0,None,,None,None,None,2,None,To be done up
612,,House,Apartment,395000,Yes,4,200,1,0,None,,None,None,None,2,None,To be done up
613,,House,Apartment,425000,Yes,5,270,0,0,None,,None,None,None,2,None,Good
614,,House,Apartment,430000,Yes,4,231,0,0,None,,None,None,None,2,None,Just renovated
615,,House,Apartment,500000,Yes,7,280,0,0,None,,None,None,None,3,None,To renovate
616,,House,Apartment,720000,Yes,10,490,0,0,None,1,None,None,None,2,None,To renovate
617,,House,Apartment,795000,Yes,4,190,0,0,None,,None,None,None,2,None,To be done up
618,,House,Apartment,900000,Yes,15,330,1,1,None,,None,None,None,2,None,To restore
619,,House,Apartment,1100000,Yes,10,340,1,1,None,1,None,None,None,2,None,To be done up
620,,House,Apartment,1455000,Yes,10,310,0,0,None,,None,None,None,3,None,Good
621,,House,Apartment,449000,Yes,5,165,1,0,None,,None,None,None,2,None,Good
622,,House,Apartment,360000,Yes,5,312,1,0,None,,None,None,None,3,None,To renovate
623,,House,Apartment,450000,Yes,4,220,0,0,None,,None,None,None,,None,To be done up
624,,House,Apartment,625000,Yes,3,195,1,1,None,,None,None,None,2,None,Good
625,,House,Apartment,675000,Yes,4,260,1,0,None,1,None,None,None,2,None,Just renovated
626,,House,Apartment,220000,Yes,6,250,1,,None,,None,None,None,2,None,Good
627,,House,Apartment,612000,Yes,5,,0,0,None,,None,None,None,4,None,Good
628,,House,Apartment,159000,Yes,2,82,1,0,None,1,None,None,None,3,None,Good
629,,House,Apartment,279000,Yes,4,195,0,0,None,,None,None,None,2,None,Good
630,,House,Apartment,499000,Yes,5,270,0,,None,1,None,None,None,,None,To be done up
631,,House,Apartment,110000,Yes,4,248,0,0,None,,None,None,None,2,None,To renovate
632,,House,Apartment,139999,Yes,1,67,0,0,None,,None,None,None,2,None,Good
633,Jalhay,House,Apartment,245000,Yes,8,480,0,0,None,,None,None,None,3,None,To renovate
634,,House,Apartment,275000,Yes,4,250,0,0,None,,None,None,None,2,None,To renovate
635,,House,Apartment,299000,Yes,2,180,0,0,None,,None,None,None,3,None,Just renovated
636,SPA - THEUX - JALHAY,House,Apartment,325000,Yes,3,183,0,,None,,None,None,None,3,None,To be done up
637,,House,Apartment,329000,Yes,4,200,0,0,None,,None,None,None,2,None,To be done up
638,,House,Apartment,349000,Yes,5,500,0,0,None,,None,None,None,2,None,To restore
639,,House,Apartment,349999,Yes,8,290,0,0,None,,None,None,None,2,None,To renovate
640,,House,Apartment,379000,Yes,6,244,0,0,None,1,None,None,None,3,None,Good
