,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
299,,House,Mixed-use,295000,Yes,1,200,1,0,None,,None,None,None,4,None,
300,,House,Mixed-use,245000,Yes,2,463,0,0,None,,None,None,None,2,None,
301,,House,Mixed-use,460000,Yes,3,220,1,0,None,,None,None,None,3,None,As new
302,,House,Mixed-use,795000,Yes,4,300,0,,None,1,None,None,None,,None,
303,,House,Mixed-use,225000,Yes,1,72,0,0,None,,None,None,None,,None,
304,,House,Mixed-use,245000,Yes,3,167,0,0,None,1,None,None,None,2,None,
305,,House,Mixed-use,450000,Yes,1,132,0,,None,,None,None,None,2,None,As new
306,,House,Mixed-use,540000,Yes,2,158,0,0,None,1,None,None,None,2,None,Good
307,,House,Mixed-use,2500000,Yes,,meters,0,0,None,,None,None,None,4,None,To renovate
308,,House,Mixed-use,369000,Yes,3,231,0,0,None,,None,None,None,2,None,To be done up
309,,House,Mixed-use,362500,Yes,4,,1,0,None,,None,None,None,2,None,Just renovated
310,,House,Mixed-use,1175000,Yes,4,519,0,0,None,,None,None,None,2,None,As new
311,,House,Mixed-use,196000,Yes,1,72,0,0,None,,None,None,None,,None,
312,,House,Mixed-use,235000,Yes,1,83,0,0,None,,None,None,None,,None,
313,,House,Mixed-use,238000,Yes,2,96,0,0,None,,None,None,None,,None,
314,,House,Mixed-use,250000,Yes,4,130,0,,None,,None,None,None,,None,Just renovated
315,,House,Mixed-use,253000,Yes,2,93,0,0,None,,None,None,None,,None,
316,,House,Mixed-use,271500,Yes,2,95,0,0,None,,None,None,None,,None,
317,,House,Mixed-use,278000,Yes,2,109,0,0,None,,None,None,None,,None,
318,,House,Mixed-use,280443,Yes,2,103,0,0,None,,None,None,None,,None,
319,,House,Mixed-use,289000,Yes,2,109,0,0,None,,None,None,None,,None,
320,,House,Mixed-use,None,Yes,4,,0,0,None,,None,None,None,3,None,To be done up
321,,House,Mixed-use,299000,Yes,2,103,0,0,None,,None,None,None,,None,
322,,House,Mixed-use,305000,Yes,2,90,0,0,None,,None,None,None,,None,
323,,House,Mixed-use,313500,Yes,2,113,0,0,None,,None,None,None,,None,
324,Liège,House,Mixed-use,315000,Yes,,,1,,None,,None,None,None,2,None,Good
325,,House,Mixed-use,324000,Yes,2,118,0,0,None,,None,None,None,,None,
326,,House,Mixed-use,368324,Yes,3,165,1,0,None,1,None,None,None,4,None,
327,,House,Mixed-use,370882,Yes,3,164,1,0,None,1,None,None,None,4,None,
328,,House,Mixed-use,500000,Yes,,,0,,None,,None,None,None,,None,To renovate
329,,House,Mixed-use,695000,Yes,4,300,0,0,None,,None,None,None,,None,
330,,House,Mixed-use,695000,Yes,4,300,0,0,None,,None,None,None,,None,
331,,House,Mixed-use,700000,Yes,,,0,0,None,1,None,None,None,3,None,To restore
332,,House,Mixed-use,750000,Yes,4,,1,,None,,None,None,None,4,None,Good
333,,House,Mixed-use,1150000,Yes,3,260,0,,None,,None,None,None,2,None,As new
334,,House,Mixed-use,425000,Yes,7,290,0,,None,1,None,None,None,2,None,Good
335,,House,Mixed-use,200000,Yes,3,200,1,0,None,,None,None,None,2,None,Good
336,,House,Mixed-use,225000,Yes,,meters,0,,None,,None,None,None,4,None,To renovate
337,,House,Mixed-use,289000,Yes,5,,0,0,None,,None,None,None,2,None,To renovate
338,,House,Mixed-use,399000,Yes,3,,0,0,None,,None,None,None,2,None,Good
339,,House,Mixed-use,790000,Yes,11,,0,0,None,,None,None,None,,None,
340,,House,Mixed-use,975000,Yes,,,0,0,None,,None,None,None,4,None,Good
341,Centre,House,Mixed-use,1375000,Yes,10,740,0,,None,,None,None,None,2,None,
342,,House,Mixed-use,Starting price : 180000,Yes,4,,0,,None,1,None,None,None,2,None,To renovate
343,,House,Mixed-use,204500,Yes,1,70,0,0,None,,None,None,None,,None,
344,,House,Mixed-use,218000,Yes,3,177,0,,None,,None,None,None,3,None,Good
345,,House,Mixed-use,273903,Yes,2,109,0,0,None,,None,None,None,,None,
346,,House,Mixed-use,Starting price : 295000,Yes,7,,1,,None,,None,None,None,4,None,
347,,House,Mixed-use,375000,Yes,3,280,1,0,None,,None,None,None,2,None,
348,,House,Mixed-use,389000,Yes,2,133,1,0,None,,None,None,None,3,None,Good
349,,House,Mixed-use,399000,Yes,3,185,0,0,None,,None,None,None,4,None,As new
350,,House,Mixed-use,Starting price : 230000,Yes,2,,0,,None,,None,None,None,4,None,
351,,House,Mixed-use,370000,Yes,2,101,1,0,None,,None,None,None,2,None,As new
352,,House,Mixed-use,386721,Yes,3,166,1,0,None,1,None,None,None,4,None,
353,,House,Mixed-use,495000,Yes,4,420,0,0,None,1,None,None,None,4,None,To renovate
354,,House,Mixed-use,695000,Yes,10,,1,0,None,,None,None,None,3,None,Good
355,,House,Mixed-use,Starting price : 110000,Yes,3,,0,,None,,None,None,None,2,None,To renovate
356,,House,Mixed-use,259900,Yes,2,96,0,0,None,,None,None,None,,None,
357,,House,Mixed-use,335000,Yes,2,276,0,,None,,None,None,None,4,None,Good
358,,House,Mixed-use,469000,Yes,6,182,1,0,None,,None,None,None,2,None,Good
359,,House,Mixed-use,695000,Yes,2,180,0,,None,1,None,None,None,,None,As new
360,,House,Mixed-use,695000,Yes,2,180,0,,None,,None,None,None,,None,As new
361,,House,Mixed-use,375000,Yes,4,,0,0,None,,None,None,None,,None,To renovate
362,,House,Mixed-use,235000,Yes,1,225,1,0,None,,None,None,None,3,None,
363,,House,Mixed-use,249000,Yes,2,,1,,None,,None,None,None,2,None,Good
364,,House,Mixed-use,275000,Yes,4,,0,,None,,None,None,None,2,None,Good
365,,House,Mixed-use,275000,Yes,8,350,1,,None,1,None,None,None,2,None,Good
366,,House,Mixed-use,275000,Yes,8,350,1,,None,1,None,None,None,2,None,Good
367,,House,Mixed-use,337000,Yes,4,,1,0,None,1,None,None,None,3,None,Good
368,,House,Mixed-use,365000,Yes,4,200,0,,None,1,None,None,None,2,None,Good
369,,House,Mixed-use,395000,Yes,5,502,0,0,None,1,None,None,None,4,None,To renovate
370,,House,Mixed-use,549000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
371,--2610--Wilrijk,House,Mixed-use,595000,Yes,8,210,1,1,None,,None,None,None,2,None,Good
372,,House,Mixed-use,875000,Yes,,meters,0,,None,,None,None,None,,None,
373,,House,Mixed-use,1120000,Yes,,meters,0,0,None,,None,None,None,,None,
374,,House,Mixed-use,1200000,Yes,9,1857,0,0,None,,None,None,None,,None,
375,,House,Mixed-use,320000,Yes,5,300,0,0,None,,None,None,None,4,None,To renovate
376,,House,Mixed-use,270000,Yes,2,125,0,,None,,None,None,None,3,None,As new
377,Place Didier,House,Mixed-use,670000,Yes,4,378,1,,None,,None,None,None,3,None,
378,,House,Mixed-use,1600000,Yes,7,422,0,1,None,1,None,None,None,3,None,As new
379,,House,Mixed-use,440000,Yes,,,0,0,None,,None,None,None,2,None,Good
380,,House,Mixed-use,275000,Yes,3,503,0,,None,,None,None,None,,None,To renovate
381,,House,Mixed-use,340000,Yes,1,300,0,0,None,,None,None,None,4,None,As new
382,,House,Mixed-use,360000,Yes,2,190,0,,None,1,None,None,None,3,None,Good
383,,House,Mixed-use,Starting price : 750000,Yes,2,,0,,None,,None,None,None,4,None,
384,,House,Mixed-use,275000,Yes,3,285,1,,None,,None,None,None,2,None,Good
385,,House,Mixed-use,490000,Yes,5,,0,,None,,None,None,None,3,None,As new
386,,House,Mixed-use,550000,Yes,4,282,0,,None,,None,None,None,4,None,As new
387,,House,Mixed-use,740000,Yes,4,170,1,0,None,,None,None,None,2,None,As new
388,,House,Mixed-use,950000,Yes,3,,0,0,None,,None,None,None,,None,As new
389,,House,Mixed-use,1900000,Yes,,meters,0,,None,,None,None,None,4,None,To restore
390,,House,Mixed-use,356000,Yes,7,448,1,0,None,1,None,None,None,4,None,To be done up
391,,House,Mixed-use,150000,Yes,1,200,0,0,None,,None,None,None,,None,
392,,House,Mixed-use,160000,Yes,3,,0,,None,,None,None,None,2,None,Good
393,,House,Mixed-use,Starting price : 315000,Yes,4,,1,,None,,None,None,None,,None,
394,,House,Mixed-use,399000,Yes,4,165,0,0,None,,None,None,None,2,None,As new
395,,House,Mixed-use,550000,Yes,3,,0,0,None,,None,None,None,4,None,As new
396,,House,Mixed-use,900000,Yes,2,1004,0,,None,,None,None,None,2,None,To renovate
397,,House,Mixed-use,1950000,Yes,6,1280,0,,None,,None,None,None,4,None,Just renovated
398,,House,Mixed-use,125000,Yes,,,0,,None,,None,None,None,,None,
399,,House,Mixed-use,220000,Yes,3,,0,,None,,None,None,None,,None,As new
400,,House,Mixed-use,300000,Yes,4,195,1,0,None,,None,None,None,4,None,As new
401,,House,Mixed-use,325000,Yes,3,,0,,None,,None,None,None,2,None,
402,,House,Mixed-use,385000,Yes,6,270,1,1,None,,None,None,None,2,None,
403,,House,Mixed-use,270000,Yes,5,,1,0,None,,None,None,None,2,None,
404,,House,Mixed-use,379000,Yes,,meters,0,,None,,None,None,None,,None,To be done up
405,,House,Mixed-use,550000,Yes,8,346,0,,None,1,None,None,None,,None,
406,,House,Mixed-use,499900,Yes,4,222,0,0,None,1,None,None,None,,None,As new
407,,House,Mixed-use,499900,Yes,4,222,0,0,None,1,None,None,None,,None,As new
408,,House,Mixed-use,795000,Yes,14,,0,,None,,None,None,None,,None,To renovate
409,,House,Mixed-use,139000,Yes,3,70,0,0,None,,None,None,None,2,None,To renovate
410,,House,Mixed-use,290000,Yes,,meters,0,1,None,,None,None,None,2,None,Just renovated
411,,House,Mixed-use,Starting price : 300000,Yes,1,,0,,None,1,None,None,None,2,None,
412,,House,Mixed-use,399000,Yes,3,200,0,0,None,,None,None,None,2,None,
413,,House,Mixed-use,795000,Yes,,,0,,None,,None,None,None,,None,
414,,House,Mixed-use,99000,Yes,3,98,0,0,None,,None,None,None,2,None,Good
415,,House,Mixed-use,Starting price : 100000,Yes,3,,0,,None,,None,None,None,,None,
416,,House,Mixed-use,250000,Yes,,,0,,None,,None,None,None,,None,
417,,House,Mixed-use,550000,Yes,,,0,,None,,None,None,None,,None,
418,,House,Mixed-use,720000,Yes,23,1311,0,,None,,None,None,None,,None,
419,,House,Mixed-use,275000,Yes,4,,1,0,None,1,None,None,None,2,None,Good
420,,House,Mixed-use,Starting price : 300000,Yes,5,422,1,,None,1,None,None,None,3,None,
421,,House,Mixed-use,680000,Yes,3,195,0,0,None,,None,None,None,2,None,Good
422,,House,Mixed-use,Starting price : 450000,Yes,1,,0,,None,,None,None,None,,None,
423,,House,Mixed-use,695000,Yes,4,1384,0,0,None,,None,None,None,,None,
424,,House,Mixed-use,999000,Yes,,,0,,None,,None,None,None,,None,To renovate
425,,House,Mixed-use,785000,Yes,8,457,0,,None,1,None,None,None,,None,As new
426,,House,Mixed-use,420000,Yes,,meters,1,0,None,,None,None,None,,None,As new
427,,House,Mixed-use,990000,Yes,12,,0,0,None,,None,None,None,4,None,
428,,House,Mixed-use,990000,Yes,12,,0,0,None,,None,None,None,4,None,
429,,House,Mixed-use,Starting price : 60000,Yes,5,,0,,None,,None,None,None,2,None,
430,,House,Mixed-use,275000,Yes,2,190,0,0,None,,None,None,None,3,None,
431,,House,Mixed-use,Starting price : 425000,Yes,6,,1,,None,1,None,None,None,,None,
432,,House,Mixed-use,220000,Yes,3,184,0,0,None,,None,None,None,3,None,
433,,House,Mixed-use,177500,Yes,3,,0,,None,,None,None,None,2,None,Good
434,,House,Mixed-use,Starting price : 260000,Yes,2,,0,,None,,None,None,None,,None,
435,,House,Mixed-use,380000,Yes,5,,0,0,None,1,None,None,None,3,None,To be done up
436,,House,Mixed-use,413000,Yes,3,,1,0,None,,None,None,None,2,None,To be done up
437,,House,Mixed-use,600000,Yes,6,310,0,,None,1,None,None,None,4,None,Good
438,,House,Mixed-use,400000,Yes,1,,0,,None,1,None,None,None,3,None,Good
439,,House,Mixed-use,Starting price : 415000,Yes,1,,0,,None,,None,None,None,,None,
440,,House,Mixed-use,194790,Yes,1,63,0,,None,1,None,None,None,,None,
441,,House,Mixed-use,Starting price : 400000,Yes,6,,1,,None,,None,None,None,,None,
442,,House,Mixed-use,695000,Yes,7,295,0,0,None,,None,None,None,,None,
443,,House,Mixed-use,257250,Yes,2,84,0,,None,1,None,None,None,,None,
444,,House,Mixed-use,Starting price : 25000,Yes,4,,1,,None,,None,None,None,,None,
445,,House,Mixed-use,178305,Yes,1,58,0,,None,1,None,None,None,,None,
446,,House,Mixed-use,211275,Yes,1,69,0,,None,1,None,None,None,,None,
447,,House,Mixed-use,238750,Yes,2,79,0,,None,1,None,None,None,,None,
448,,House,Mixed-use,259500,Yes,2,,0,,None,,None,None,None,3,None,
449,,House,Mixed-use,235000,Yes,,meters,0,,None,,None,None,None,,None,
450,,House,Mixed-use,325000,Yes,,,0,,None,,None,None,None,,None,
451,,House,Mixed-use,402500,Yes,,,0,,None,,None,None,None,,None,
452,,House,Mixed-use,535000,Yes,2,287,0,0,None,,None,None,None,3,None,Good
453,,House,Mixed-use,3300000,Yes,31,,1,0,None,,None,None,None,2,None,Just renovated
454,,House,Mixed-use,575000,Yes,1,380,0,0,None,,None,None,None,4,None,
455,,House,Mixed-use,2550000,Yes,,meters,0,,None,,None,None,None,4,None,
456,,House,Mixed-use,4600000,Yes,,,0,,None,,None,None,None,,None,
457,,House,Mixed-use,1490000,Yes,,,0,,None,,None,None,None,2,None,To renovate
458,,House,Mixed-use,550000,Yes,3,,0,0,None,,None,None,None,,None,
459,,House,Mixed-use,340000,Yes,3,165,0,0,None,,None,None,None,2,None,To renovate
460,,House,Mixed-use,510000,Yes,5,270,0,0,None,,None,None,None,2,None,Good
461,,House,Mixed-use,595000,Yes,,meters,0,,None,,None,None,None,4,None,As new
462,,House,Mixed-use,595000,Yes,,meters,0,,None,,None,None,None,4,None,As new
463,,House,Mixed-use,585000,Yes,4,334,0,0,None,,None,None,None,2,None,To restore
464,,House,Mixed-use,149500,Yes,2,89,1,0,None,,None,None,None,2,None,Good
465,,House,Mixed-use,825000,Yes,3,240,1,1,None,,None,None,None,2,None,As new
466,,House,Mixed-use,520000,Yes,3,222,1,0,None,,None,None,None,2,None,Good
467,,House,Mixed-use,299000,Yes,4,230,1,0,None,1,None,None,None,4,None,To renovate
468,,House,Mixed-use,230000,Yes,3,156,1,0,None,1,None,None,None,2,None,Good
469,,House,Mixed-use,359000,Yes,6,396,1,0,None,,None,None,None,4,None,To be done up
470,,House,Mixed-use,1190000,Yes,8,730,1,0,None,,None,None,None,2,None,As new
471,,House,Mixed-use,2595000,Yes,5,500,0,,None,1,None,None,None,2,None,As new
472,,House,Mixed-use,325000,Yes,6,396,1,0,None,,None,None,None,4,None,To renovate
473,,House,Mixed-use,375000,Yes,3,269,0,0,None,,None,None,None,2,None,Good
474,,House,Mixed-use,425000,Yes,4,251,0,0,None,1,None,None,None,3,None,Good
475,,House,Mixed-use,449000,Yes,3,175,1,0,None,,None,None,None,2,None,Good
476,,House,Mixed-use,549000,Yes,5,447,1,0,None,,None,None,None,2,None,Good
477,,House,Mixed-use,199900,Yes,3,90,0,0,None,1,None,None,None,2,None,Good
478,,House,Mixed-use,725000,Yes,5,908,0,0,None,,None,None,None,3,None,Good
479,,House,Mixed-use,215000,Yes,3,240,0,0,None,,None,None,None,4,None,To be done up
480,Bruxelles Sud,House,Mixed-use,849000,Yes,7,250,0,,None,1,None,None,None,2,None,As new
481,,House,Mixed-use,315000,Yes,2,205,0,0,None,,None,None,None,2,None,To be done up
482,,House,Mixed-use,315000,Yes,2,205,0,0,None,,None,None,None,2,None,To be done up
483,,House,Mixed-use,267000,Yes,2,176,1,0,None,,None,None,None,2,None,Just renovated
484,,House,Mixed-use,290000,Yes,2,114,1,0,None,,None,None,None,4,None,Good
485,,House,Mixed-use,325000,Yes,4,300,1,0,None,,None,None,None,4,None,To be done up
486,,House,Mixed-use,395000,Yes,3,385,0,0,None,1,None,None,None,2,None,Good
487,,House,Mixed-use,585000,Yes,4,455,1,0,None,,None,None,None,4,None,Good
488,,House,Mixed-use,670000,Yes,3,350,0,0,None,,None,None,None,2,None,To renovate
489,,House,Mixed-use,985000,Yes,3,476,0,,None,1,None,None,None,2,None,Good
490,,House,Mixed-use,985000,Yes,3,476,0,,None,1,None,None,None,2,None,Good
491,,House,Mixed-use,870000,Yes,7,420,1,0,None,,None,None,None,2,None,As new
492,,House,Mixed-use,870000,Yes,7,420,1,0,None,,None,None,None,2,None,As new
493,,House,Mixed-use,448000,Yes,5,375,1,0,None,,None,None,None,2,None,Good
494,,House,Mixed-use,475000,Yes,4,170,0,0,None,1,None,None,None,3,None,
495,,House,Mixed-use,250000,Yes,3,125,1,0,None,,None,None,None,3,None,Good
496,,House,Mixed-use,369000,Yes,3,287,0,0,None,,None,None,None,4,None,Good
497,,House,Mixed-use,449000,Yes,3,507,0,0,None,,None,None,None,3,None,To be done up
498,,House,Mixed-use,525000,Yes,5,144,1,0,None,,None,None,None,2,None,Good
499,,House,Mixed-use,1195000,Yes,5,685,0,0,None,1,None,None,None,4,None,As new
500,,House,Mixed-use,1200000,Yes,9,520,0,0,None,1,None,None,None,2,None,To renovate
501,,House,Mixed-use,125000,Yes,3,115,0,0,None,,None,None,None,2,None,To renovate
502,,House,Mixed-use,249000,Yes,3,119,1,0,None,,None,None,None,4,None,Good
503,,House,Mixed-use,249000,Yes,3,119,1,0,None,,None,None,None,4,None,Good
504,,House,Mixed-use,165000,Yes,3,200,0,0,None,1,None,None,None,2,None,To renovate
505,,House,Mixed-use,530000,Yes,4,177,0,0,None,,None,None,None,3,None,To be done up
506,,House,Mixed-use,995000,Yes,,meters,1,0,None,,None,None,None,2,None,Good
507,,House,Mixed-use,840000,Yes,6,392,1,0,None,,None,None,None,2,None,Just renovated
508,,House,Mixed-use,229000,Yes,3,125,0,0,None,,None,None,None,2,None,To be done up
509,,House,Mixed-use,675000,Yes,3,219,0,0,None,,None,None,None,2,None,To renovate
510,,House,Mixed-use,1350000,Yes,27,840,0,0,None,,None,None,None,3,None,To renovate
511,,House,Mixed-use,249000,Yes,3,,0,0,None,,None,None,None,2,None,Good
512,,House,Mixed-use,185000,Yes,3,129,0,0,None,,None,None,None,2,None,To renovate
513,,House,Mixed-use,198000,Yes,3,100,1,0,None,1,None,None,None,2,None,Just renovated
514,,House,Mixed-use,199000,Yes,2,65,1,0,None,,None,None,None,2,None,Good
515,,House,Mixed-use,285000,Yes,3,120,1,0,None,,None,None,None,2,None,Just renovated
516,,House,Mixed-use,289000,Yes,3,425,0,0,None,,None,None,None,3,None,Good
517,,House,Mixed-use,299999,Yes,4,290,1,0,None,,None,None,None,2,None,Just renovated
518,,House,Mixed-use,365000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
519,,House,Mixed-use,425000,Yes,4,224,1,0,None,1,None,None,None,2,None,Good
520,,House,Mixed-use,650000,Yes,,meters,1,0,None,,None,None,None,2,None,Good
521,,House,Mixed-use,777000,Yes,6,211,1,0,None,1,None,None,None,2,None,Just renovated
522,,House,Mixed-use,848000,Yes,4,385,0,0,None,,None,None,None,4,None,Good
523,,House,Mixed-use,795000,Yes,7,450,0,0,None,,None,None,None,,None,As new
524,,House,Mixed-use,980000,Yes,12,400,0,0,None,,None,None,None,2,None,
525,Regio Sint-Amands-Bornem,House,Mixed-use,430000,Yes,5,445,0,,None,1,None,None,None,2,None,To be done up
526,,House,Mixed-use,495000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
527,,House,Mixed-use,1000000,Yes,3,250,1,1,None,,None,None,None,2,None,As new
528,,House,Mixed-use,250000,Yes,3,182,1,0,None,,None,None,None,3,None,To be done up
529,Genappe,House,Mixed-use,275000,Yes,2,,1,0,None,,None,None,None,2,None,To renovate
530,,House,Mixed-use,325000,Yes,3,,0,0,None,1,None,None,None,4,None,To be done up
531,,House,Mixed-use,360000,Yes,5,312,1,0,None,,None,None,None,3,None,To renovate
532,Vallée de la Molignée,House,Mixed-use,495000,Yes,12,280,1,0,None,,None,None,None,4,None,To be done up
533,Regio Noordrand Antwerpen,House,Mixed-use,595000,Yes,4,250,0,0,None,,None,None,None,2,None,As new
534,,House,Mixed-use,630000,Yes,3,285,0,0,None,,None,None,None,2,None,Good
535,Boverie,House,Mixed-use,749000,Yes,2,112,1,0,None,,None,None,None,3,None,Good
536,,House,Mixed-use,305000,Yes,3,315,0,0,None,,None,None,None,2,None,Good
537,,House,Mixed-use,759000,Yes,5,266,1,0,None,,None,None,None,2,None,
538,,House,Mixed-use,1050000,Yes,3,220,0,0,None,,None,None,None,2,None,To restore
539,,House,Mixed-use,99000,Yes,1,64,0,0,None,,None,None,None,2,None,To be done up
540,,House,Mixed-use,129000,Yes,5,160,0,0,None,1,None,None,None,3,None,To be done up
541,,House,Mixed-use,289000,Yes,4,240,1,0,None,1,None,None,None,4,None,To be done up
542,,House,Mixed-use,299000,Yes,3,240,0,0,None,,None,None,None,2,None,Good
543,,House,Mixed-use,349000,Yes,5,450,0,0,None,,None,None,None,3,None,Good
544,,House,Mixed-use,429000,Yes,6,254,0,0,None,,None,None,None,2,None,Good
545,Regio andere,House,Mixed-use,450000,Yes,3,270,0,0,None,1,None,None,None,3,None,As new
546,,House,Mixed-use,485000,Yes,3,490,0,0,None,,None,None,None,2,None,As new
547,,House,Mixed-use,669000,Yes,3,204,0,0,None,1,None,None,None,4,None,
548,,House,Mixed-use,699000,Yes,,meters,0,,None,,None,None,None,4,None,As new
549,,House,Mixed-use,259000,Yes,1,126,0,0,None,,None,None,None,2,None,Good
550,,House,Mixed-use,845000,Yes,6,530,0,,None,,None,None,None,4,None,Good
551,,House,Mixed-use,430000,Yes,11,410,0,0,None,,None,None,None,2,None,To renovate
552,,House,Mixed-use,234999,Yes,3,151,0,0,None,,None,None,None,2,None,Just renovated
553,,House,Mixed-use,235000,Yes,4,222,0,0,None,,None,None,None,2,None,To renovate
554,,House,Mixed-use,399000,Yes,4,288,0,,None,,None,None,None,3,None,Good
555,,House,Mixed-use,595000,Yes,3,322,1,0,None,,None,None,None,3,None,To be done up
556,,House,Mixed-use,299000,Yes,3,278,1,,None,,None,None,None,2,None,To renovate
557,,House,Mixed-use,350000,Yes,8,210,0,1,None,,None,None,None,2,None,Good
558,,House,Mixed-use,100000,Yes,2,168,0,0,None,1,None,None,None,2,None,To be done up
559,,House,Mixed-use,149999,Yes,2,330,0,0,None,1,None,None,None,3,None,Good
560,,House,Mixed-use,210000,Yes,5,216,0,0,None,,None,None,None,2,None,To renovate
561,,House,Mixed-use,340000,Yes,,meters,0,0,None,1,None,None,None,2,None,
562,,House,Mixed-use,350000,Yes,2,152,0,0,None,,None,None,None,3,None,Good
563,,House,Mixed-use,429000,Yes,6,300,0,0,None,,None,None,None,2,None,To be done up
564,,House,Mixed-use,695000,Yes,10,1090,1,0,None,1,None,None,None,3,None,To renovate
565,Dilbeek,House,Mixed-use,895000,Yes,3,225,0,,None,,None,None,None,3,None,As new
566,,House,Mixed-use,375000,Yes,3,165,0,0,None,,None,None,None,2,None,Good
567,,House,Mixed-use,1300000,Yes,7,450,1,1,None,,None,None,None,3,None,Just renovated
568,,House,Mixed-use,575000,Yes,3,140,0,1,None,,None,None,None,1,None,As new
569,,House,Mixed-use,575000,Yes,2,335,0,0,None,,None,None,None,2,None,To renovate
570,,House,Mixed-use,2000000,Yes,50,3000,0,0,None,,None,None,None,,None,
571,,House,Mixed-use,165000,Yes,2,60,0,0,None,,None,None,None,2,None,To be done up
572,,House,Mixed-use,299000,Yes,2,236,0,0,None,,None,None,None,2,None,Just renovated
573,,House,Mixed-use,329000,Yes,1,145,1,0,None,,None,None,None,2,None,Good
574,,House,Mixed-use,370000,Yes,2,225,0,0,None,,None,None,None,2,None,Good
575,,House,Mixed-use,375000,Yes,3,358,1,0,None,,None,None,None,3,None,As new
576,Croisette Dinant,House,Mixed-use,875000,Yes,8,680,1,0,None,,None,None,None,2,None,To be done up
577,,House,Mixed-use,199900,Yes,2,140,1,0,None,,None,None,None,3,None,Good
578,,House,Mixed-use,215000,Yes,3,370,0,0,None,,None,None,None,2,None,To be done up
579,,House,Mixed-use,350000,Yes,4,247,0,,None,,None,None,None,2,None,Good
580,,House,Mixed-use,449000,Yes,4,340,0,,None,,None,None,None,4,None,Good
581,,House,Mixed-use,695000,Yes,,meters,0,0,None,1,None,None,None,3,None,To renovate
582,Antwerpen Stad en Districten,House,Mixed-use,975000,Yes,3,200,0,0,None,,None,None,None,3,None,
583,,House,Mixed-use,765000,Yes,9,284,0,1,None,,None,None,None,2,None,Just renovated
584,,House,Mixed-use,150000,Yes,3,452,0,0,None,,None,None,None,2,None,To renovate
585,,House,Mixed-use,255000,Yes,2,135,0,0,None,,None,None,None,3,None,Good
586,,House,Mixed-use,269000,Yes,3,130,0,0,None,,None,None,None,2,None,To be done up
587,,House,Mixed-use,425000,Yes,2,100,1,0,None,,None,None,None,4,None,Good
588,,House,Mixed-use,620000,Yes,4,,0,0,None,,None,None,None,4,None,
589,,House,Mixed-use,450000,Yes,4,300,0,0,None,,None,None,None,2,None,Good
590,,House,Mixed-use,219000,Yes,3,131,1,0,None,,None,None,None,2,None,Good
591,,House,Mixed-use,249000,Yes,3,235,0,0,None,,None,None,None,2,None,To be done up
592,,House,Mixed-use,370000,Yes,5,230,0,0,None,,None,None,None,2,None,To renovate
593,,House,Mixed-use,495000,Yes,3,242,0,0,None,1,None,None,None,4,None,Good
594,Londerzeel,House,Mixed-use,620000,Yes,3,290,0,1,None,,None,None,None,2,None,
595,SAINT LEONARD,House,Mixed-use,750000,Yes,10,373,0,0,None,1,None,None,None,2,None,Just renovated
596,Regio Centrum Antwerpen,House,Mixed-use,1075000,Yes,5,549,0,0,None,,None,None,None,2,None,Good
597,Bruxelles (19 communes),House,Mixed-use,1879000,Yes,4,2130,1,0,None,1,None,None,None,2,None,To be done up
598,,House,Mixed-use,4300000,Yes,16,2417,1,0,None,,None,None,None,2,None,To restore
599,,House,Mixed-use,110000,Yes,6,240,0,0,None,,None,None,None,2,None,To renovate
600,,House,Mixed-use,495000,Yes,8,414,1,0,None,,None,None,None,2,None,Good
601,,House,Mixed-use,495000,Yes,4,473,0,,None,,None,None,None,2,None,Good
602,,House,Mixed-use,278000,Yes,2,210,0,0,None,,None,None,None,3,None,
603,,House,Mixed-use,185000,Yes,3,327,0,0,None,,None,None,None,2,None,To renovate
604,CHARLEROI (grand),House,Mixed-use,210000,Yes,4,180,0,1,None,1,None,None,None,2,None,Good
605,,House,Mixed-use,215000,Yes,3,272,0,0,None,,None,None,None,,None,
606,,House,Mixed-use,579000,Yes,4,392,0,,None,1,None,None,None,2,None,Good
607,,House,Mixed-use,579000,Yes,4,392,0,,None,1,None,None,None,2,None,Good
608,,House,Mixed-use,1600000,Yes,,,1,0,None,1,None,None,None,3,None,Good
609,,House,Mixed-use,1475000,Yes,3,408,0,0,None,,None,None,None,2,None,To renovate
610,,House,Mixed-use,225000,Yes,3,230,0,0,None,,None,None,None,3,None,Good
611,,House,Mixed-use,295000,Yes,5,295,0,0,None,,None,None,None,4,None,To renovate
612,Regio Zuidrand Antwerpen,House,Mixed-use,398000,Yes,1,85,1,0,None,,None,None,None,3,None,
613,,House,Mixed-use,575000,Yes,6,570,1,0,None,,None,None,None,,None,To restore
614,,House,Mixed-use,749000,Yes,8,358,1,0,None,,None,None,None,,None,To be done up
615,,House,Mixed-use,800000,Yes,10,880,0,0,None,,None,None,None,4,None,To restore
616,,House,Mixed-use,849000,Yes,3,374,0,0,None,,None,None,None,3,None,Good
617,,House,Mixed-use,895000,Yes,2,,0,0,None,,None,None,None,2,None,Good
