,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
74,,House,Villa,450000,No,2,None,1,0,None,,None,None,None,4,None,As new
75,,House,Villa,495000,No,3,None,1,0,None,1,None,None,None,4,None,Good
76,,House,Villa,525000,No,3,None,1,0,None,,None,None,None,4,None,Good
77,,House,Villa,575000,No,5,None,1,0,None,,None,None,None,4,None,Just renovated
78,Vlaams-Brabant Noorden,House,Villa,675000,No,3,None,0,0,None,,None,None,None,4,None,Good
79,,House,Villa,695000,No,5,None,0,0,None,1,None,None,None,4,None,To be done up
80,,House,Villa,699000,No,4,None,1,0,None,,None,None,None,4,None,Good
81,,House,Villa,699000,No,4,None,1,0,None,,None,None,None,4,None,As new
82,Waterloo,House,Villa,895000,,5,None,0,0,None,,None,None,None,4,None,As new
83,,House,Villa,990000,No,4,None,1,0,None,,None,None,None,4,None,Good
84,,House,Villa,1280000,No,6,None,1,0,None,1,None,None,None,4,None,Good
85,3 - KNOKKE,House,Villa,1550000,No,4,None,1,,None,1,None,None,None,3,None,As new
86,Uccle,House,Villa,2750000,No,7,None,0,,None,1,None,None,None,4,None,As new
87,1 ZOUTE,House,Villa,6650000,No,5,None,0,,None,1,None,None,None,4,None,As new
88,,House,Villa,1245000,No,5,None,0,0,None,,None,None,None,4,None,As new
89,,House,Villa,4350000,No,5,None,1,0,None,1,None,None,None,4,None,As new
90,,House,Villa,1650000,No,6,None,1,,None,1,None,None,None,4,None,To renovate
91,,House,Villa,1499000,No,5,None,1,0,None,,None,None,None,4,None,Good
92,,House,Villa,785000,No,5,None,0,,None,1,None,None,None,4,None,As new
93,,House,Villa,549000,No,3,None,0,0,None,,None,None,None,4,None,As new
94,,House,Villa,220000,No,3,None,1,0,None,,None,None,None,4,None,Good
95,Wavre,House,Villa,450000,No,3,None,1,,None,,None,None,None,4,None,To renovate
96,Louvain-la-neuve,House,Villa,450000,No,3,None,1,,None,,None,None,None,4,None,To renovate
97,,House,Villa,595000,No,3,None,0,0,None,,None,None,None,4,None,To be done up
98,,House,Villa,599000,No,4,None,0,0,None,,None,None,None,4,None,To be done up
99,,House,Villa,745000,No,4,None,0,0,None,1,None,None,None,4,None,Good
100,,House,Villa,None,No,3,None,0,0,None,,None,None,None,4,None,Good
101,,House,Villa,785000,No,5,None,0,0,None,,None,None,None,4,None,Good
102,,House,Villa,1090000,No,4,None,1,0,None,,None,None,None,4,None,As new
103,5 - DUINBERGEN,House,Villa,1775000,No,8,None,0,,None,1,None,None,None,3,None,Good
104,Bruxelles Sud et Centre,House,Villa,1890000,No,4,None,0,,None,1,None,None,None,4,None,Good
