,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
139,,House,Bungalow,475000,No,3,None,0,0,None,,None,None,None,1,None,
140,,House,Bungalow,369000,No,2,None,0,,None,,None,None,None,4,None,As new
141,,House,Bungalow,475000,No,3,None,0,0,None,1,None,None,None,4,None,
142,,House,Bungalow,59500,No,1,None,0,0,None,,None,None,None,4,None,Good
143,,House,Bungalow,195000,No,1,None,0,0,None,,None,None,None,3,None,To be done up
144,,House,Bungalow,80000,No,3,None,0,,None,,None,None,None,4,None,Good
145,,House,Bungalow,43000 + 450 per month,No,2,None,0,0,None,,None,None,None,4,None,
146,,House,Bungalow,263000,No,2,None,0,0,None,,None,None,None,3,None,To be done up
147,,House,Bungalow,575000,No,3,None,1,0,None,,None,None,None,6,None,As new
148,,House,Bungalow,98000,No,1,None,0,1,None,,None,None,None,6,None,Just renovated
149,,House,Bungalow,229000,No,2,None,0,,None,1,None,None,None,4,None,Just renovated
150,Verviers,House,Bungalow,240000,No,3,None,0,,None,,None,None,None,4,None,Good
151,,House,Bungalow,450000,No,4,None,0,0,None,,None,None,None,4,None,As new
152,,House,Bungalow,619000,No,4,None,0,,None,1,None,None,None,4,None,To renovate
153,,House,Bungalow,275000,No,2,None,0,0,None,,None,None,None,4,None,Good
154,,House,Bungalow,348000,No,3,None,0,0,None,,None,None,None,4,None,Good
155,Stembert,House,Bungalow,250000,No,2,None,0,,None,1,None,None,None,4,None,To be done up
156,,House,Bungalow,399000,No,2,None,1,0,None,,None,None,None,4,None,Good
157,,House,Bungalow,430000,No,2,None,0,0,None,1,None,None,None,4,None,To be done up
158,,House,Bungalow,140000,No,2,None,0,0,None,,None,None,None,4,None,Good
159,,House,Bungalow,298000,No,2,None,1,0,None,,None,None,None,4,None,To be done up
160,,House,Bungalow,515000,No,5,None,1,,None,1,None,None,None,4,None,Good
161,,House,Bungalow,329000,No,3,None,1,0,None,,None,None,None,4,None,To be done up
162,,House,Bungalow,289000,No,3,None,1,0,None,,None,None,None,3,None,Good
163,,House,Bungalow,329000,No,4,None,1,0,None,,None,None,None,4,None,Good
164,,House,Bungalow,229000,No,3,None,0,,None,,None,None,None,4,None,To be done up
165,,House,Bungalow,260000,No,3,None,0,0,None,,None,None,None,4,None,Good
166,De Hoek,House,Bungalow,479000,No,3,None,1,0,None,,None,None,None,4,None,To be done up
167,,House,Bungalow,95000,No,2,None,0,0,None,,None,None,None,,None,To be done up
168,,House,Bungalow,289000,No,3,None,1,0,None,,None,None,None,4,None,Good
169,Regio Asse-Dilbeek-Merchtem-Ternat,House,Bungalow,319000,No,3,None,0,0,None,1,None,None,None,3,None,To be done up
170,La clairière des lacs,House,Bungalow,139000,No,2,None,0,1,None,,None,None,None,2,None,As new
171,,House,Bungalow,250000,No,3,None,0,,None,,None,None,None,4,None,To be done up
172,,House,Bungalow,379000,No,3,None,1,0,None,,None,None,None,3,None,Good
173,Keerbergen + 5 km,House,Bungalow,359000,No,5,None,1,0,None,1,None,None,None,4,None,As new
174,,House,Bungalow,319000,No,3,None,0,0,None,,None,None,None,4,None,Good
175,,House,Bungalow,389000,No,2,None,0,0,None,,None,None,None,4,None,Good
176,,House,Bungalow,405000,No,4,None,1,0,None,,None,None,None,,None,As new
177,,House,Bungalow,269000,No,3,None,0,0,None,,None,None,None,3,None,Good
178,,House,Bungalow,239000,No,1,None,0,0,None,1,None,None,None,4,None,Good
179,,House,Bungalow,380000,No,3,None,1,0,None,1,None,None,None,4,None,As new
180,OOST-VLAANDEREN,House,Bungalow,380000,No,5,None,0,0,None,1,None,None,None,4,None,Good
181,,House,Bungalow,395000,No,4,None,0,,None,,None,None,None,4,None,As new
182,,House,Bungalow,475000,No,3,None,1,0,None,,None,None,None,3,None,Good
183,,House,Bungalow,340000,No,3,None,1,0,None,,None,None,None,4,None,Good
184,,House,Bungalow,310000,No,3,None,0,,None,,None,None,None,4,None,To be done up
185,,House,Bungalow,250000,No,2,None,0,,None,,None,None,None,4,None,To renovate
186,,House,Bungalow,280000,No,2,None,0,0,None,1,None,None,None,4,None,To renovate
187,,House,Bungalow,299000,No,3,None,1,,None,1,None,None,None,,None,As new
188,,,,None,,,None,0,,None,,None,None,None,,None,
189,,House,Bungalow,270000,No,2,None,0,,None,,None,None,None,4,None,To renovate
190,,House,Bungalow,339000,No,2,None,1,0,None,1,None,None,None,4,None,As new
191,,House,Bungalow,399000,No,2,None,1,0,None,,None,None,None,4,None,Good
